LIQUIDITY_PROVIDER,TOKEN,POOLNAME,FEES_COLLECTED_USD
0x8f27fa136ff4da1796368380019029d81d12d06d,USDT,WETH-USDT 3000 60,55786.59175154314
0xcf3cc2ea7050d094fd9c167e469c41db124466e8,WETH,WBTC-WETH 3000 60,55529.82589725936
0xcf3cc2ea7050d094fd9c167e469c41db124466e8,WBTC,WBTC-WETH 3000 60,55529.82589725936
0x8d6154ac6e171a458c89971a71d737e4d3a6b19b,USDC,USDC-WETH 3000 60,55382.78229636262
0x8d6154ac6e171a458c89971a71d737e4d3a6b19b,WETH,USDC-WETH 3000 60,55382.78229636262
0x0035fc5208ef989c28d47e552e92b0c507d2b318,WETH,WETH-WOOFY 10000 200,54291.95939165432
0x0035fc5208ef989c28d47e552e92b0c507d2b318,WOOFY,WETH-WOOFY 10000 200,54291.95939165432
0xee2826453a4fd5afeb7ceffeef3ffa2320081268,USDT,USDC-USDT 500 10,54290.55452552005
0xee2826453a4fd5afeb7ceffeef3ffa2320081268,USDC,USDC-USDT 500 10,54290.55452552004
0x9dbb669f3fc49bf1393ce92fadce486ea32ce8fd,WETH,DAI-WETH 3000 60,53176.44878305314
0x9dbb669f3fc49bf1393ce92fadce486ea32ce8fd,DAI,DAI-WETH 3000 60,53176.44878305314
0x0ebac44fca2453616da415c0be23529920fb8223,WETH,USDC-WETH 3000 60,52070.29084378274
0x0ebac44fca2453616da415c0be23529920fb8223,USDC,USDC-WETH 3000 60,52070.29084378274
0x657ccb5de29da6154bea83bad6f16716a5557177,LEASH,LEASH-WETH 10000 200,51372.30364496813
0x657ccb5de29da6154bea83bad6f16716a5557177,WETH,LEASH-WETH 10000 200,51372.30364496813
0xee439ee079ac05d9d33a6926a16e0c820fb2713a,WETH,WBTC-WETH 3000 60,51291.13843766917
0xee439ee079ac05d9d33a6926a16e0c820fb2713a,WBTC,WBTC-WETH 3000 60,51291.13843766917
0x9eb95d79290df33dec8a8bd0763e6a0d3174650f,USDT,WETH-USDT 3000 60,51245.514709225245
0x9eb95d79290df33dec8a8bd0763e6a0d3174650f,WETH,WETH-USDT 3000 60,51245.51470922524
0x5963e683ffeeb3613cf2ea5bc3829a8f107ebb97,WETH,USDC-WETH 3000 60,49177.443924608764
0x5963e683ffeeb3613cf2ea5bc3829a8f107ebb97,USDC,USDC-WETH 3000 60,49177.443924608764
0x1ff349a2d38845bf58c9543df97d0a1a0d0be940,DAI,DAI-WETH 3000 60,48881.18764057127
0x1ff349a2d38845bf58c9543df97d0a1a0d0be940,WETH,DAI-WETH 3000 60,48881.18764057127
0x4636650a4be0f6bfa226c31b537349e9d43df6c0,TRIBE,WETH-TRIBE 10000 200,48381.15718642692
0x4636650a4be0f6bfa226c31b537349e9d43df6c0,WETH,WETH-TRIBE 10000 200,48381.15718642692
0xbf95f865d4f07315d28b2d6adcda0f8c1f534e57,WETH,USDC-WETH 3000 60,47861.569142886445
0xbf95f865d4f07315d28b2d6adcda0f8c1f534e57,USDC,USDC-WETH 3000 60,47861.56914288644
0x3df71df678720133f30cfefd7430f60beabd7e64,DAI,DAI-WETH 3000 60,47818.434151013345
0x3df71df678720133f30cfefd7430f60beabd7e64,WETH,DAI-WETH 3000 60,47818.434151013345
0xaea2b3b78bccee3b55b2e9521fe5e8114c5f3f63,USDC,HEX-USDC 3000 60,47701.21972212326
0xaea2b3b78bccee3b55b2e9521fe5e8114c5f3f63,HEX,HEX-USDC 3000 60,47701.219722123256
0x5815d8951967e202d9b5380fed6c9f0a7fc71c5c,WETH,SHIB-WETH 3000 60,46522.21514779631
0x5815d8951967e202d9b5380fed6c9f0a7fc71c5c,SHIB,SHIB-WETH 3000 60,46522.21514779631
0x8d89eda15d91ad6bc96c42bbedabfd3f2e16fca8,USDC,USDC-USDT 500 10,46480.717998400156
0x8d89eda15d91ad6bc96c42bbedabfd3f2e16fca8,USDT,USDC-USDT 500 10,46480.717998400156
0xd95ab69ca45ebf9d8b0b097d7a3817ce77ced518,WETH,WBTC-WETH 3000 60,46304.67470024368
0xd95ab69ca45ebf9d8b0b097d7a3817ce77ced518,WBTC,WBTC-WETH 3000 60,46304.67470024368
0xeae2faf973ac080625e53af28159419d2fef152c,WETH,WBTC-WETH 3000 60,44609.07281650958
0xeae2faf973ac080625e53af28159419d2fef152c,WBTC,WBTC-WETH 3000 60,44609.07281650958
0x7b503004695502299efb5cfd62c34cc093e0255f,USDT,USDC-USDT 500 10,44385.34758251264
0x7b503004695502299efb5cfd62c34cc093e0255f,USDC,USDC-USDT 500 10,44385.34758251264
0xece09032ef138573714beec20aacdd10f76b2b8a,WETH,USDC-WETH 3000 60,44257.327798283644
0xece09032ef138573714beec20aacdd10f76b2b8a,USDC,USDC-WETH 3000 60,44257.327798283644
0xf9e11762d522ea29dd78178c9baf83b7b093aacc,WBTC,WBTC-WETH 3000 60,44202.86020924069
0xf9e11762d522ea29dd78178c9baf83b7b093aacc,WETH,WBTC-WETH 3000 60,44202.86020924069
0x7c99b6d2ce7f55501c77e432a6e1a16ae88104a4,USDC,USDC-WETH 3000 60,43980.03753601744
0x7c99b6d2ce7f55501c77e432a6e1a16ae88104a4,WETH,USDC-WETH 3000 60,43980.03753601743
0x3d27c1d6cfc7ca35d14a5478f197f93ac322ceb0,WETH,ETH2x-FLI-WETH 3000 60,43441.53407322851
0x3d27c1d6cfc7ca35d14a5478f197f93ac322ceb0,ETH2x-FLI,ETH2x-FLI-WETH 3000 60,43441.53407322851
0x4c180815019dda1796a24dec2e0b1664c9b929d2,USDC,USDC-WETH 3000 60,43219.92522543047
0x4c180815019dda1796a24dec2e0b1664c9b929d2,WETH,USDC-WETH 3000 60,43219.92522543047
0x55e1490a1878d0b61811726e2cb96560022e764c,TRU,WETH-TRU 10000 200,43008.35270600137
0x55e1490a1878d0b61811726e2cb96560022e764c,WETH,WETH-TRU 10000 200,43008.352706001366
0x4125caf9dd93ec6ad7a4c668ec55102f8f18203a,WETH,USDC-WETH 3000 60,42804.33501573778
0x4125caf9dd93ec6ad7a4c668ec55102f8f18203a,USDC,USDC-WETH 3000 60,42804.33501573777
0xc5e84c1d77727196abfa1f0314b72935c1890a93,WETH,WBTC-WETH 3000 60,42686.61207524417
0xc5e84c1d77727196abfa1f0314b72935c1890a93,WBTC,WBTC-WETH 3000 60,42686.61207524417
0x50664ede715e131f584d3e7eaabd7818bb20a068,WETH,WETH-USDT 3000 60,42310.8694998658
0x50664ede715e131f584d3e7eaabd7818bb20a068,USDT,WETH-USDT 3000 60,42310.8694998658
0xbb0da7643a95c3a4b234d15d6bca7940fd1ed00b,WETH,WETH-USDT 3000 60,42282.10868489244
0xbb0da7643a95c3a4b234d15d6bca7940fd1ed00b,USDT,WETH-USDT 3000 60,42282.10868489244
0xeceb10a4abaf8fcb4b4107929a6f2fdb0b74cfe0,WETH,USDC-WETH 3000 60,41633.82349324511
0xeceb10a4abaf8fcb4b4107929a6f2fdb0b74cfe0,USDC,USDC-WETH 3000 60,41633.82349324511
0x88884e35d7006ae84efef09ee6bc6a43dd8e2bb8,USDC,FEI-USDC 10000 200,41284.348976753725
0x88884e35d7006ae84efef09ee6bc6a43dd8e2bb8,FEI,FEI-USDC 10000 200,41284.348976753725
0xce86508928ec67fc1c21426810b24c3906a70cac,WETH,USDC-WETH 3000 60,40802.42131220119
0xce86508928ec67fc1c21426810b24c3906a70cac,USDC,USDC-WETH 3000 60,40802.421312201186
0x3684212db93c0fcc2955a750a366d00aeea7a6dc,USDT,WETH-USDT 3000 60,40407.934057228784
0x3684212db93c0fcc2955a750a366d00aeea7a6dc,WETH,WETH-USDT 3000 60,40407.934057228784
0x8f713cc6328dd5a7b421b1fe2c5bdec29ab05af4,SHIB,SHIB-WETH 10000 200,40214.33366340267
0x8f713cc6328dd5a7b421b1fe2c5bdec29ab05af4,WETH,SHIB-WETH 10000 200,40214.33366340267
0x915826deae7cddffe8a7671db3048968b6779232,SHIB,SHIB-WETH 10000 200,40197.24521652435
0x915826deae7cddffe8a7671db3048968b6779232,WETH,SHIB-WETH 10000 200,40197.24521652435
0xfd66e4d636f42ad01de067029d4f7939f49eb182,WETH,RUNE-WETH 3000 60,40132.39870609915
0xfd66e4d636f42ad01de067029d4f7939f49eb182,RUNE,RUNE-WETH 3000 60,40132.39870609915
0x145b8d0fe270b7bc4c362ecfa12e5f97e6788c48,USDC,USDC-WETH 3000 60,39379.366835309695
0x145b8d0fe270b7bc4c362ecfa12e5f97e6788c48,WETH,USDC-WETH 3000 60,39379.366835309695
0x7ff01463b0b9e85a6775c91b7e3be08f47fe3808,WETH,USDC-WETH 3000 60,39183.280345049134
0x7ff01463b0b9e85a6775c91b7e3be08f47fe3808,USDC,USDC-WETH 3000 60,39183.280345049134
0x890f1815a0935b10126bcfe6dd48ce37ed3064ed,WETH,PSWAP-WETH 10000 200,39173.27878063891
0x890f1815a0935b10126bcfe6dd48ce37ed3064ed,PSWAP,PSWAP-WETH 10000 200,39173.27878063891
0xee439ee079ac05d9d33a6926a16e0c820fb2713a,WETH,SHIB-WETH 3000 60,39147.90500058849
0xee439ee079ac05d9d33a6926a16e0c820fb2713a,SHIB,SHIB-WETH 3000 60,39147.90500058849
0x67941779e59cefdbc61af9cb047d44c173301795,DAI,DAI-WETH 3000 60,39067.11016666739
0x67941779e59cefdbc61af9cb047d44c173301795,WETH,DAI-WETH 3000 60,39067.11016666739
0x052564eb0fd8b340803df55def89c25c432f43f4,USDC,USDC-WETH 3000 60,38991.7698669327
0x052564eb0fd8b340803df55def89c25c432f43f4,WETH,USDC-WETH 3000 60,38991.7698669327
0x80eaf266bb04124f39077309b8defb29a07c724d,QUICK,QUICK-WETH 3000 60,38378.07898217679
0x80eaf266bb04124f39077309b8defb29a07c724d,WETH,QUICK-WETH 3000 60,38378.07898217679
0x1ff349a2d38845bf58c9543df97d0a1a0d0be940,TRIBE,WETH-TRIBE 10000 200,37823.566138689064
0x1ff349a2d38845bf58c9543df97d0a1a0d0be940,WETH,WETH-TRIBE 10000 200,37823.566138689064
0x480730d281b4739da8a760c26d4a10f0ca61b8ac,WETH,SHIB-WETH 10000 200,37736.551411264794
0x480730d281b4739da8a760c26d4a10f0ca61b8ac,SHIB,SHIB-WETH 10000 200,37736.551411264794
0x38ec409a6b14b404ad10b3508dd26b0be050d6f4,WETH,SHIB-WETH 10000 200,37716.32224406904
0x38ec409a6b14b404ad10b3508dd26b0be050d6f4,SHIB,SHIB-WETH 10000 200,37716.32224406904
0x7f07475f3d53aa1d0ac74ac811b311dfb41da637,USDC,WBTC-USDC 3000 60,37366.381399426726
0x7f07475f3d53aa1d0ac74ac811b311dfb41da637,WBTC,WBTC-USDC 3000 60,37366.381399426726
0xcc7344a557cdb86f7c713527c05eaf7906e1abab,WETH,USDC-WETH 3000 60,37105.29791292525
0xcc7344a557cdb86f7c713527c05eaf7906e1abab,USDC,USDC-WETH 3000 60,37105.29791292525
0xa11b6b523ae3e63164de5ab0c7d6d565e22e3f7b,WETH,USDC-WETH 3000 60,36530.473375317386
0xa11b6b523ae3e63164de5ab0c7d6d565e22e3f7b,USDC,USDC-WETH 3000 60,36530.473375317386
0x6730dfa7f1157f5f41f32338dd7da892578ce68e,SHIB,SHIB-WETH 10000 200,36429.57047055896
0x6730dfa7f1157f5f41f32338dd7da892578ce68e,WETH,SHIB-WETH 10000 200,36429.57047055896
0xbff9cf7948a5c76dbd3e0fc8cfbc7e33ce7473ff,USDT,WETH-USDT 3000 60,35813.23821468952
0xbff9cf7948a5c76dbd3e0fc8cfbc7e33ce7473ff,WETH,WETH-USDT 3000 60,35813.23821468952
0x7b503004695502299efb5cfd62c34cc093e0255f,DAI,DAI-USDT 500 10,35629.53992783332
0x7b503004695502299efb5cfd62c34cc093e0255f,USDT,DAI-USDT 500 10,35629.53992783332
0xb975df43c2a9edefe1ab631128a47e9f67ad233a,WBTC,WBTC-WETH 3000 60,35283.42134642203
0xb975df43c2a9edefe1ab631128a47e9f67ad233a,WETH,WBTC-WETH 3000 60,35283.42134642202
0x7ac049b7d78bc930e463709ec5e77855a5dca4c4,USDC,USDC-WETH 3000 60,35225.57762562259
0x7ac049b7d78bc930e463709ec5e77855a5dca4c4,WETH,USDC-WETH 3000 60,35225.57762562259
0x575e3fa1608ec75e20d91b383f15186d1228fe98,WETH,USDC-WETH 3000 60,35092.24298492268
0x575e3fa1608ec75e20d91b383f15186d1228fe98,USDC,USDC-WETH 3000 60,35092.24298492268
0x2d698177d5f8b645ce8a16286a7a98effd8eb4f3,USDC,OCC-USDC 3000 60,34815.740975555935
0x2d698177d5f8b645ce8a16286a7a98effd8eb4f3,OCC,OCC-USDC 3000 60,34815.740975555935
0x55e1490a1878d0b61811726e2cb96560022e764c,WETH,WETH-USDT 3000 60,34421.22789359563
0x55e1490a1878d0b61811726e2cb96560022e764c,USDT,WETH-USDT 3000 60,34421.22789359563
0x7991447b7dea0bb171a9eb366208a3bfc313d6f1,WETH,USDC-WETH 3000 60,33857.849362919704
0x7991447b7dea0bb171a9eb366208a3bfc313d6f1,USDC,USDC-WETH 3000 60,33857.849362919704
0x22fa8cc33a42320385cbd3690ed60a021891cb32,WETH,DAI-WETH 3000 60,33556.549144295015
0x22fa8cc33a42320385cbd3690ed60a021891cb32,DAI,DAI-WETH 3000 60,33556.549144295015
0x175c46b304a1b03522e6c89fafd3bc7ca4b6d0bf,USDT,USDC-USDT 500 10,33420.06425692643
0x175c46b304a1b03522e6c89fafd3bc7ca4b6d0bf,USDC,USDC-USDT 500 10,33420.06425692643
0x6342121f106f020308b606b6249e77c61f610a5f,USDT,WETH-USDT 3000 60,33166.12122847402
0x6342121f106f020308b606b6249e77c61f610a5f,WETH,WETH-USDT 3000 60,33166.12122847402
0xba3c494f3b3937d1c8101ffbe1588023ad5ea0a2,WETH,USDC-WETH 3000 60,33049.791979758746
0xba3c494f3b3937d1c8101ffbe1588023ad5ea0a2,USDC,USDC-WETH 3000 60,33049.791979758746
0x866ede8ece771a336f9d113023e3de1778819b45,USDT,USDC-USDT 500 10,33008.253005620354
0x866ede8ece771a336f9d113023e3de1778819b45,USDC,USDC-USDT 500 10,33008.253005620354
0x8c4062dde1ce42de6556a01c4c2fbdb0afe91734,USDC,1INCH-USDC 10000 200,32675.55068526484
0x8c4062dde1ce42de6556a01c4c2fbdb0afe91734,1INCH,1INCH-USDC 10000 200,32675.55068526484
0x9059fe4a267be3bb16ee76e1a0aa1f155e261f73,SHIB,SHIB-WETH 10000 200,32565.848442515573
0x9059fe4a267be3bb16ee76e1a0aa1f155e261f73,WETH,SHIB-WETH 10000 200,32565.848442515573
0x87342fa9491ae821963ba1a54f28e3d875251111,WETH,USDC-WETH 3000 60,32539.47429161543
0x87342fa9491ae821963ba1a54f28e3d875251111,USDC,USDC-WETH 3000 60,32539.47429161543
0xf644479e772a8c98b623d6a8d9ca26423df050e9,SHIB,SHIB-WETH 10000 200,32382.05923461107
0xf644479e772a8c98b623d6a8d9ca26423df050e9,WETH,SHIB-WETH 10000 200,32382.05923461107
0x9878fca624ea577d987c16d8ca41cd477adfd0bf,WBTC,WBTC-USDC 3000 60,32328.42173844184
0x9878fca624ea577d987c16d8ca41cd477adfd0bf,USDC,WBTC-USDC 3000 60,32328.42173844184
0xf9752accaada78f10e47cd3db2b63d94e14b5ffe,WETH,SHIB-WETH 10000 200,32139.90123222635
0xf9752accaada78f10e47cd3db2b63d94e14b5ffe,SHIB,SHIB-WETH 10000 200,32139.901232226348
0xe20bd36ce42cd3f67b054c4c31b318143ee11bdf,USDC,USDC-WETH 3000 60,32025.348757760108
0xe20bd36ce42cd3f67b054c4c31b318143ee11bdf,WETH,USDC-WETH 3000 60,32025.348757760108
0xb893bd6c547e4def62c6155183af118a95c0c55f,USDC,USDC-WETH 3000 60,31943.661543245427
0xb893bd6c547e4def62c6155183af118a95c0c55f,WETH,USDC-WETH 3000 60,31943.661543245427
0xcd6952cded0217ff3ac7d524e3734f6e52507a51,USDC,USDC-WETH 3000 60,31660.507798868566
0xcd6952cded0217ff3ac7d524e3734f6e52507a51,WETH,USDC-WETH 3000 60,31660.507798868566
0x860a5218f3c1c16bfeb60b57f9f5bc4dbd323650,WETH,WETH-USDT 3000 60,31281.707565134544
0x860a5218f3c1c16bfeb60b57f9f5bc4dbd323650,USDT,WETH-USDT 3000 60,31281.707565134544
0x63a56ccb802cb6193e819bf5f37876e7345fece9,USDT,WETH-USDT 3000 60,31222.69860830626
0x63a56ccb802cb6193e819bf5f37876e7345fece9,WETH,WETH-USDT 3000 60,31222.698608306255
0xacfd6ddc48f9905817d4bf9ab9f817a2485b9337,WETH,DAI-WETH 3000 60,30650.363273329567
0xacfd6ddc48f9905817d4bf9ab9f817a2485b9337,DAI,DAI-WETH 3000 60,30650.363273329567
0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,AKITA,AKITA-WETH 10000 200,30556.02981714919
0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,WETH,AKITA-WETH 10000 200,30556.029817149185
0x6b6192f3299187dc68306c0ab43abbaed8ea4aba,WETH,ETH2x-FLI-WETH 3000 60,30451.075859365308
0x6b6192f3299187dc68306c0ab43abbaed8ea4aba,ETH2x-FLI,ETH2x-FLI-WETH 3000 60,30451.075859365308
0xf4cc77b634eaca554e0a60d8178151e91b937bee,WETH,USDC-WETH 3000 60,30327.023463105295
0xf4cc77b634eaca554e0a60d8178151e91b937bee,USDC,USDC-WETH 3000 60,30327.023463105295
0x3d5569d3e5f4ebd45a1fb243d479d174c83f583f,USDT,WETH-USDT 3000 60,30195.897289552307
0x3d5569d3e5f4ebd45a1fb243d479d174c83f583f,WETH,WETH-USDT 3000 60,30195.897289552307
0xd50f649a2c9fd7ae88c223da80e985d71de45593,WETH,ETH2x-FLI-WETH 3000 60,30076.76916821199
0xd50f649a2c9fd7ae88c223da80e985d71de45593,ETH2x-FLI,ETH2x-FLI-WETH 3000 60,30076.769168211988
0xadf999e95a9240467dd7cb718a519818a7296abd,USDC,USDC-WETH 3000 60,29845.7574134275
0xadf999e95a9240467dd7cb718a519818a7296abd,WETH,USDC-WETH 3000 60,29845.7574134275
0x63d2fa061e826d0a9883bc5fcf667854c92dd190,USDT,WETH-USDT 3000 60,29769.9400433627
0x63d2fa061e826d0a9883bc5fcf667854c92dd190,WETH,WETH-USDT 3000 60,29769.9400433627
0x50664ede715e131f584d3e7eaabd7818bb20a068,WBTC,WBTC-USDC 3000 60,29681.378975028158
0x50664ede715e131f584d3e7eaabd7818bb20a068,USDC,WBTC-USDC 3000 60,29681.378975028158
0x3684212db93c0fcc2955a750a366d00aeea7a6dc,WETH,USDC-WETH 3000 60,29680.87492725046
0x3684212db93c0fcc2955a750a366d00aeea7a6dc,USDC,USDC-WETH 3000 60,29680.87492725046
0x6979b914f3a1d8c0fec2c1fd602f0e674cdf9862,USDT,WETH-USDT 3000 60,29482.970021821002
0x6979b914f3a1d8c0fec2c1fd602f0e674cdf9862,WETH,WETH-USDT 3000 60,29482.970021821002
0x40e652fe0ec7329dc80282a6db8f03253046efde,USDC,USDC-WETH 3000 60,29465.947897604576
0x40e652fe0ec7329dc80282a6db8f03253046efde,WETH,USDC-WETH 3000 60,29465.947897604576
0xacfd6ddc48f9905817d4bf9ab9f817a2485b9337,USDC,USDC-WETH 3000 60,29263.49995420056
0xacfd6ddc48f9905817d4bf9ab9f817a2485b9337,WETH,USDC-WETH 3000 60,29263.49995420056
0x3539ff7d7ecdd67e54e808a04f657bc7d26953e4,WETH,USDC-WETH 3000 60,29222.7014998264
0x3539ff7d7ecdd67e54e808a04f657bc7d26953e4,USDC,USDC-WETH 3000 60,29222.7014998264
0xace1affc299fc7f7a835b9cb062a9ce462ddd763,WETH,USDC-WETH 3000 60,28997.674184388223
0xace1affc299fc7f7a835b9cb062a9ce462ddd763,USDC,USDC-WETH 3000 60,28997.67418438822
0x9b376be83cd456513181d7bbd12fec3bb9974533,WETH,UNI-WETH 3000 60,28978.188191097033
0x9b376be83cd456513181d7bbd12fec3bb9974533,UNI,UNI-WETH 3000 60,28978.188191097033
0x22fa8cc33a42320385cbd3690ed60a021891cb32,WETH,UNI-WETH 3000 60,28957.130580915404
0x22fa8cc33a42320385cbd3690ed60a021891cb32,UNI,UNI-WETH 3000 60,28957.130580915404
0x018a82c70f689aeedb05cbc55631c5cfa807a25c,WETH,USDC-WETH 3000 60,28836.51646654956
0x018a82c70f689aeedb05cbc55631c5cfa807a25c,USDC,USDC-WETH 3000 60,28836.51646654956
0x45908eaf451122b826ea2c6feaae24b7eeb9f975,WBTC,WBTC-WETH 3000 60,28805.536295898393
0x45908eaf451122b826ea2c6feaae24b7eeb9f975,WETH,WBTC-WETH 3000 60,28805.536295898393
0x63a56ccb802cb6193e819bf5f37876e7345fece9,USDC,USDC-WETH 3000 60,28376.153152834857
0x63a56ccb802cb6193e819bf5f37876e7345fece9,WETH,USDC-WETH 3000 60,28376.153152834857
0xace1affc299fc7f7a835b9cb062a9ce462ddd763,USDT,WETH-USDT 3000 60,28309.136102001048
0xace1affc299fc7f7a835b9cb062a9ce462ddd763,WETH,WETH-USDT 3000 60,28309.136102001048
0xd488ce71ae63b856c15aa1163996f4f5143a810f,WETH,AKITA-WETH 10000 200,28108.168584231244
0xd488ce71ae63b856c15aa1163996f4f5143a810f,AKITA,AKITA-WETH 10000 200,28108.168584231244
0xdf63be2e473ba04c26b1609e51d08cf0d78e0913,WETH,WETH-TRIBE 3000 60,28083.25135980759
0xdf63be2e473ba04c26b1609e51d08cf0d78e0913,TRIBE,WETH-TRIBE 3000 60,28083.25135980759
0x008f2200080fc0aef4b589e5c26e954f73870f52,WETH,USDC-WETH 3000 60,28045.69545522576
0x008f2200080fc0aef4b589e5c26e954f73870f52,USDC,USDC-WETH 3000 60,28045.69545522576
0x4636650a4be0f6bfa226c31b537349e9d43df6c0,WETH,DAI-WETH 3000 60,27875.51919015319
0x4636650a4be0f6bfa226c31b537349e9d43df6c0,DAI,DAI-WETH 3000 60,27875.51919015319
0xc45a525be77a208ef610449f30345ba5380d42dd,WETH,AKITA-WETH 10000 200,27824.432384920754
0xc45a525be77a208ef610449f30345ba5380d42dd,AKITA,AKITA-WETH 10000 200,27824.432384920754
0x6555e1cc97d3cba6eaddebbcd7ca51d75771e0b8,WETH,USDC-WETH 10000 200,27785.730838717573
0x6555e1cc97d3cba6eaddebbcd7ca51d75771e0b8,USDC,USDC-WETH 10000 200,27785.730838717573
0x1675fa34fdf9666604d7b5666a3640ad92414dec,USDC,FEI-USDC 3000 60,27457.576508869526
0x1675fa34fdf9666604d7b5666a3640ad92414dec,FEI,FEI-USDC 3000 60,27457.576508869523
0xa11b6b523ae3e63164de5ab0c7d6d565e22e3f7b,USDT,WETH-USDT 3000 60,27445.03867880324
0xa11b6b523ae3e63164de5ab0c7d6d565e22e3f7b,WETH,WETH-USDT 3000 60,27445.03867880324
0xde3e412d4fe3c9d90ac74d0a9b064951b39eeae4,USDT,WETH-USDT 3000 60,27192.164290814628
0xde3e412d4fe3c9d90ac74d0a9b064951b39eeae4,WETH,WETH-USDT 3000 60,27192.164290814628
0x67a429dd9b4b4111052a70ee781b38cac33fc5c0,WETH,USDC-WETH 3000 60,27153.87669557825
0x67a429dd9b4b4111052a70ee781b38cac33fc5c0,USDC,USDC-WETH 3000 60,27153.87669557825
0x536f3992256a824e4eb3376cbc1a026b2ba4de77,UNI,UNI-WETH 3000 60,26897.834755953307
0x536f3992256a824e4eb3376cbc1a026b2ba4de77,WETH,UNI-WETH 3000 60,26897.834755953307
0x89ed84e1b2c67ef25eedbaac8101462cfbabb1d0,USDC,USDC-WETH 3000 60,26813.5855416459
0x89ed84e1b2c67ef25eedbaac8101462cfbabb1d0,WETH,USDC-WETH 3000 60,26813.5855416459
0xfca399b892f4e8306fc31b312a3399f422976886,WETH,AKITA-WETH 10000 200,26601.757584463143
0xfca399b892f4e8306fc31b312a3399f422976886,AKITA,AKITA-WETH 10000 200,26601.757584463143
0x7bcb7cd11bb2b3a0937f15372efe983cb168a357,WETH,USDC-WETH 3000 60,26294.384903994498
0x7bcb7cd11bb2b3a0937f15372efe983cb168a357,USDC,USDC-WETH 3000 60,26294.384903994498
0x86323f444d8e92a8a4e8ecd908977f7be5fe2130,WETH,WBTC-WETH 3000 60,26135.39713097801
0x86323f444d8e92a8a4e8ecd908977f7be5fe2130,WBTC,WBTC-WETH 3000 60,26135.39713097801
0xc94680947cf2114ec8ee43725898eaa7269a98c5,UNI,UNI-WETH 3000 60,26123.498511127516
0xc94680947cf2114ec8ee43725898eaa7269a98c5,WETH,UNI-WETH 3000 60,26123.498511127516
0x91552419b2e1b480b91ed10e617921af06f0896a,WETH,USDC-WETH 3000 60,26093.62338158207
0x91552419b2e1b480b91ed10e617921af06f0896a,USDC,USDC-WETH 3000 60,26093.62338158207
0x16b2627ed30d73ea425f61c9a4b1eafccc184ccb,WETH,USDC-WETH 3000 60,25863.75160640136
0x16b2627ed30d73ea425f61c9a4b1eafccc184ccb,USDC,USDC-WETH 3000 60,25863.75160640136
0x860a5218f3c1c16bfeb60b57f9f5bc4dbd323650,MATIC,MATIC-WETH 3000 60,25801.86177324693
0x860a5218f3c1c16bfeb60b57f9f5bc4dbd323650,WETH,MATIC-WETH 3000 60,25801.86177324693
0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,USDT,WETH-USDT 10000 200,25694.961620269
0xd7c9f3010efdff665ee72580ffa7b4141e56b17e,WETH,WETH-USDT 10000 200,25694.961620268998
0x88884e35d7006ae84efef09ee6bc6a43dd8e2bb8,FEI,FEI-USDC 3000 60,25561.827365183173
0x88884e35d7006ae84efef09ee6bc6a43dd8e2bb8,USDC,FEI-USDC 3000 60,25561.82736518317
0x29664e652ca8f8f2d95de3b33cc0ae7247fc0aa9,USDC,USDC-WETH 3000 60,25432.35375728529
0x29664e652ca8f8f2d95de3b33cc0ae7247fc0aa9,WETH,USDC-WETH 3000 60,25432.353757285287
0x891f7c2fbd4938be11a61c27e514d6470bd77d6b,WETH,WBTC-WETH 3000 60,24936.996192209
0x891f7c2fbd4938be11a61c27e514d6470bd77d6b,WBTC,WBTC-WETH 3000 60,24936.996192209
0xb5893a338ce1e5304732d223c703a65125765be2,WETH,WBTC-WETH 3000 60,24706.535796475044
0xb5893a338ce1e5304732d223c703a65125765be2,WBTC,WBTC-WETH 3000 60,24706.535796475044
0x056590f16d5b314a132bbcfb1283fec5d5c6e670,USDC,USDC-WETH 3000 60,24695.954166966094
0x056590f16d5b314a132bbcfb1283fec5d5c6e670,WETH,USDC-WETH 3000 60,24695.954166966094
0xc329d6051da7094bf61809c8d48759acd251fca2,USDT,WETH-USDT 3000 60,24486.61512763744
0xc329d6051da7094bf61809c8d48759acd251fca2,WETH,WETH-USDT 3000 60,24486.615127637437
0xdaf92fbda8495c2bd1e5dccc4801fee49a9d222a,WETH,WETH-USDT 3000 60,24459.736281855796
0xdaf92fbda8495c2bd1e5dccc4801fee49a9d222a,USDT,WETH-USDT 3000 60,24459.736281855796
0x044025fc517b5751b01a9be777d5c1f3b7bf83c0,WETH,WETH-USDT 3000 60,24222.382162718386
0x044025fc517b5751b01a9be777d5c1f3b7bf83c0,USDT,WETH-USDT 3000 60,24222.382162718382
0x7c4344fed020fba492446a2369fead340ee6f527,WETH,USDC-WETH 3000 60,23940.328320563698
0x7c4344fed020fba492446a2369fead340ee6f527,USDC,USDC-WETH 3000 60,23940.328320563698
0x5ecdf838ef0338c48ad0133c7db422f3f9b2247c,USDT,WETH-USDT 3000 60,23851.762803713504
0x5ecdf838ef0338c48ad0133c7db422f3f9b2247c,WETH,WETH-USDT 3000 60,23851.762803713504
0x4992f240600f8d5ac2f1cb1429a6d56cc0d5af88,USDC,USDC-WETH 3000 60,23809.837706846985
